time,u,y,ydot,i
3.913,1.0000175,-6.5202366e-05,0.00021590646,0.5001088
3.914,1.0000174,-6.4986757e-05,0.00021531184,0.50010838
3.915,1.0000172,-6.4771742e-05,0.00021471805,0.50010797
3.916,1.0000171,-6.4557321e-05,0.00021412509,0.50010755
3.917,1.000017,-6.4343492e-05,0.00021353297,0.50010714
3.918,1.0000168,-6.4130254e-05,0.00021294169,0.50010673
3.919,1.0000167,-6.3917608e-05,0.00021235126,0.50010632
3.92,1.0000166,-6.3705551e-05,0.00021176169,0.50010591
3.921,1.0000164,-6.3494084e-05,0.00021117297,0.50010551
3.922,1.0000163,-6.3283205e-05,0.00021058511,0.5001051
3.923,1.0000162,-6.3072914e-05,0.00020999813,0.5001047
3.924,1.000016,-6.2863209e-05,0.00020941201,0.5001043
3.925,1.0000159,-6.2654089e-05,0.00020882677,0.5001039
3.926,1.0000158,-6.2445555e-05,0.00020824242,0.5001035
3.927,1.0000157,-6.2237604e-05,0.00020765895,0.5001031
3.928,1.0000155,-6.2030237e-05,0.00020707637,0.50010271
3.929,1.0000154,-6.1823451e-05,0.00020649469,0.50010231
3.93,1.0000153,-6.1617247e-05,0.0002059139,0.50010192
3.931,1.0000152,-6.1411623e-05,0.00020533402,0.50010153
3.932,1.000015,-6.1206579e-05,0.00020475505,0.50010114
3.933,1.0000149,-6.1002113e-05,0.00020417699,0.50010075
3.934,1.0000148,-6.0798224e-05,0.00020359985,0.50010036
3.935,1.0000147,-6.0594913e-05,0.00020302362,0.50009997
3.936,1.0000146,-6.0392177e-05,0.00020244832,0.50009959
3.937,1.0000145,-6.0190016e-05,0.00020187395,0.50009921
3.938,1.0000143,-5.9988429e-05,0.00020130051,0.50009882
3.939,1.0000142,-5.9787414e-05,0.00020072801,0.50009844
3.94,1.0000141,-5.9586972e-05,0.00020015645,0.50009807
3.941,1.000014,-5.9387101e-05,0.00019958583,0.50009769
3.942,1.0000139,-5.91878e-05,0.00019901616,0.50009731
3.943,1.0000138,-5.8989069e-05,0.00019844744,0.50009694
3.944,1.0000137,-5.8790905e-05,0.00019787968,0.50009656
3.945,1.0000136,-5.8593309e-05,0.00019731287,0.50009619
3.946,1.0000134,-5.8396279e-05,0.00019674702,0.50009582
3.947,1.0000133,-5.8199815e-05,0.00019618214,0.50009545
3.948,1.0000132,-5.8003914e-05,0.00019561823,0.50009508
3.949,1.0000131,-5.7808578e-05,0.00019505529,0.50009472
3.95,1.000013,-5.7613804e-05,0.00019449333,0.50009435
3.951,1.0000129,-5.7419591e-05,0.00019393234,0.50009399
3.952,1.0000128,-5.7225939e-05,0.00019337233,0.50009363
3.953,1.0000127,-5.7032846e-05,0.00019281331,0.50009327
3.954,1.0000126,-5.6840312e-05,0.00019225528,0.50009291
3.955,1.0000125,-5.6648335e-05,0.00019169824,0.50009255
3.956,1.0000124,-5.6456915e-05,0.00019114219,0.50009219
3.957,1.0000123,-5.626605e-05,0.00019058714,0.50009184
3.958,1.0000122,-5.607574e-05,0.00019003308,0.50009148
3.959,1.0000121,-5.5885984e-05,0.00018948003,0.50009113
3.96,1.000012,-5.569678e-05,0.00018892799,0.50009078
3.961,1.0000119,-5.5508127e-05,0.00018837695,0.50009043
3.962,1.0000118,-5.5320025e-05,0.00018782693,0.50009008
3.963,1.0000117,-5.5132473e-05,0.00018727791,0.50008973
3.964,1.0000116,-5.4945469e-05,0.00018672991,0.50008938
3.965,1.0000116,-5.4759013e-05,0.00018618294,0.50008904
3.966,1.0000115,-5.4573103e-05,0.00018563698,0.50008869
3.967,1.0000114,-5.4387739e-05,0.00018509204,0.50008835
3.968,1.0000113,-5.4202919e-05,0.00018454813,0.50008801
3.969,1.0000112,-5.4018642e-05,0.00018400525,0.50008767
3.97,1.0000111,-5.3834908e-05,0.0001834634,0.50008733
3.971,1.000011,-5.3651715e-05,0.00018292258,0.50008699
3.972,1.0000109,-5.3469062e-05,0.0001823828,0.50008666
3.973,1.0000108,-5.3286949e-05,0.00018184405,0.50008632
3.974,1.0000107,-5.3105374e-05,0.00018130635,0.50008599
3.975,1.0000107,-5.2924336e-05,0.00018076968,0.50008566
3.976,1.0000106,-5.2743834e-05,0.00018023406,0.50008532
3.977,1.0000105,-5.2563867e-05,0.00017969949,0.50008499
3.978,1.0000104,-5.2384435e-05,0.00017916596,0.50008466
3.979,1.0000103,-5.2205535e-05,0.00017863348,0.50008434
3.98,1.0000102,-5.2027168e-05,0.00017810205,0.50008401
3.981,1.0000102,-5.1849331e-05,0.00017757168,0.50008369
3.982,1.0000101,-5.1672024e-05,0.00017704236,0.50008336
3.983,1.00001,-5.1495246e-05,0.0001765141,0.50008304
3.984,1.0000099,-5.1318995e-05,0.0001759869,0.50008272
3.985,1.0000098,-5.1143272e-05,0.00017546075,0.5000824
3.986,1.0000098,-5.0968073e-05,0.00017493567,0.50008208
3.987,1.0000097,-5.07934e-05,0.00017441166,0.50008176
3.988,1.0000096,-5.061925e-05,0.00017388871,0.50008144
3.989,1.0000095,-5.0445622e-05,0.00017336682,0.50008113
3.99,1.0000095,-5.0272516e-05,0.00017284601,0.50008081
3.991,1.0000094,-5.009993e-05,0.00017232626,0.5000805
3.992,1.0000093,-4.9927863e-05,0.00017180759,0.50008019
3.993,1.0000092,-4.9756314e-05,0.00017128999,0.50007988
3.994,1.0000092,-4.9585283e-05,0.00017077346,0.50007957
3.995,1.0000091,-4.9414767e-05,0.00017025801,0.50007926
3.996,1.000009,-4.9244766e-05,0.00016974363,0.50007895
3.997,1.0000089,-4.9075279e-05,0.00016923034,0.50007865
3.998,1.0000089,-4.8906305e-05,0.00016871812,0.50007834
3.999,1.0000088,-4.8737843e-05,0.00016820698,0.50007804
4,1.0000087,-4.8569891e-05,0.00016769693,0.50007773
4.001,1.0000087,-4.8402448e-05,0.00016718796,0.50007743
4.002,1.0000086,-4.8235515e-05,0.00016668007,0.50007713
4.003,1.0000085,-4.8069088e-05,0.00016617327,0.50007683
4.004,1.0000085,-4.7903168e-05,0.00016566755,0.50007653
4.005,1.0000084,-4.7737752e-05,0.00016516292,0.50007624
4.006,1.0000083,-4.7572841e-05,0.00016465938,0.50007594
4.007,1.0000083,-4.7408433e-05,0.00016415693,0.50007565
4.008,1.0000082,-4.7244527e-05,0.00016365557,0.50007535
4.009,1.0000081,-4.7081122e-05,0.0001631553,0.50007506
4.01,1.0000081,-4.6918216e-05,0.00016265612,0.50007477
4.011,1.000008,-4.6755809e-05,0.00016215804,0.50007448
4.012,1.0000079,-4.65939e-05,0.00016166105,0.50007419
4.013,1.0000079,-4.6432487e-05,0.00016116515,0.5000739
4.014,1.0000078,-4.6271569e-05,0.00016067034,0.50007361
4.015,1.0000077,-4.6111146e-05,0.00016017664,0.50007333
4.016,1.0000077,-4.5951215e-05,0.00015968402,0.50007304
4.017,1.0000076,-4.5791777e-05,0.00015919251,0.50007276
4.018,1.0000076,-4.563283e-05,0.00015870209,0.50007247
4.019,1.0000075,-4.5474373e-05,0.00015821277,0.50007219
4.02,1.0000074,-4.5316404e-05,0.00015772455,0.50007191
4.021,1.0000074,-4.5158923e-05,0.00015723743,0.50007163
4.022,1.0000073,-4.5001929e-05,0.00015675141,0.50007135
4.023,1.0000073,-4.484542e-05,0.00015626648,0.50007108
4.024,1.0000072,-4.4689396e-05,0.00015578266,0.5000708
4.025,1.0000071,-4.4533854e-05,0.00015529994,0.50007052
4.026,1.0000071,-4.4378795e-05,0.00015481832,0.50007025
4.027,1.000007,-4.4224217e-05,0.0001543378,0.50006998
4.028,1.000007,-4.4070119e-05,0.00015385838,0.5000697
4.029,1.0000069,-4.39165e-05,0.00015338007,0.50006943
4.03,1.0000069,-4.3763359e-05,0.00015290286,0.50006916
4.031,1.0000068,-4.3610694e-05,0.00015242675,0.50006889
4.032,1.0000068,-4.3458505e-05,0.00015195174,0.50006863
4.033,1.0000067,-4.330679e-05,0.00015147784,0.50006836
4.034,1.0000066,-4.3155549e-05,0.00015100504,0.50006809
4.035,1.0000066,-4.300478e-05,0.00015053334,0.50006783
4.036,1.0000065,-4.2854482e-05,0.00015006275,0.50006756
4.037,1.0000065,-4.2704654e-05,0.00014959325,0.5000673
4.038,1.0000064,-4.2555295e-05,0.00014912487,0.50006704
4.039,1.0000064,-4.2406404e-05,0.00014865758,0.50006678
4.04,1.0000063,-4.225798e-05,0.0001481914,0.50006652
4.041,1.0000063,-4.2110021e-05,0.00014772633,0.50006626
4.042,1.0000062,-4.1962527e-05,0.00014726236,0.500066
4.043,1.0000062,-4.1815496e-05,0.00014679949,0.50006574
4.044,1.0000061,-4.1668927e-05,0.00014633772,0.50006548
4.045,1.0000061,-4.152282e-05,0.00014587706,0.50006523
4.046,1.000006,-4.1377173e-05,0.0001454175,0.50006497
4.047,1.000006,-4.1231985e-05,0.00014495904,0.50006472
4.048,1.000006,-4.1087254e-05,0.00014450169,0.50006447
4.049,1.0000059,-4.0942981e-05,0.00014404544,0.50006422
4.05,1.0000058,-4.0799163e-05,0.00014359029,0.50006397
4.051,1.0000058,-4.06558e-05,0.00014313624,0.50006372
4.052,1.0000058,-4.051289e-05,0.0001426833,0.50006347
4.053,1.0000057,-4.0370433e-05,0.00014223146,0.50006322
4.054,1.0000057,-4.0228427e-05,0.00014178071,0.50006297
4.055,1.0000056,-4.0086871e-05,0.00014133107,0.50006273
4.056,1.0000056,-3.9945764e-05,0.00014088253,0.50006248
4.057,1.0000055,-3.9805106e-05,0.00014043509,0.50006224
4.058,1.0000055,-3.9664894e-05,0.00013998875,0.500062
4.059,1.0000054,-3.9525128e-05,0.00013954351,0.50006176
4.06,1.0000054,-3.9385806e-05,0.00013909937,0.50006151
4.061,1.0000054,-3.9246929e-05,0.00013865633,0.50006127
4.062,1.0000053,-3.9108493e-05,0.00013821438,0.50006103
4.063,1.0000053,-3.89705e-05,0.00013777354,0.5000608
4.064,1.0000052,-3.8832946e-05,0.00013733379,0.50006056
4.065,1.0000052,-3.8695832e-05,0.00013689513,0.50006032
4.066,1.0000051,-3.8559155e-05,0.00013645758,0.50006009
4.067,1.0000051,-3.8422916e-05,0.00013602111,0.50005985
4.068,1.0000051,-3.8287113e-05,0.00013558575,0.50005962
4.069,1.000005,-3.8151744e-05,0.00013515147,0.50005939
4.07,1.000005,-3.8016809e-05,0.00013471829,0.50005915
4.071,1.0000049,-3.7882307e-05,0.00013428621,0.50005892
4.072,1.0000049,-3.7748237e-05,0.00013385521,0.50005869
4.073,1.0000049,-3.7614596e-05,0.00013342531,0.50005846
4.074,1.0000048,-3.7481386e-05,0.0001329965,0.50005823
4.075,1.0000048,-3.7348603e-05,0.00013256877,0.50005801
4.076,1.0000048,-3.7216248e-05,0.00013214214,0.50005778
4.077,1.0000047,-3.7084318e-05,0.0001317166,0.50005755
4.078,1.0000047,-3.6952814e-05,0.00013129214,0.50005733
4.079,1.0000046,-3.6821734e-05,0.00013086877,0.5000571
4.08,1.0000046,-3.6691076e-05,0.00013044649,0.50005688
4.081,1.0000046,-3.656084e-05,0.00013002529,0.50005666
4.082,1.0000045,-3.6431025e-05,0.00012960518,0.50005644
4.083,1.0000045,-3.630163e-05,0.00012918615,0.50005622
4.084,1.0000045,-3.6172653e-05,0.0001287682,0.500056
4.085,1.0000044,-3.6044093e-05,0.00012835134,0.50005578
4.086,1.0000044,-3.591595e-05,0.00012793555,0.50005556
4.087,1.0000044,-3.5788222e-05,0.00012752085,0.50005534
4.088,1.0000043,-3.5660908e-05,0.00012710723,0.50005512
4.089,1.0000043,-3.5534007e-05,0.00012669468,0.50005491
4.09,1.0000042,-3.5407518e-05,0.00012628321,0.50005469
4.091,1.0000042,-3.528144e-05,0.00012587282,0.50005448
4.092,1.0000042,-3.5155772e-05,0.00012546351,0.50005427
4.093,1.0000041,-3.5030513e-05,0.00012505527,0.50005405
4.094,1.0000041,-3.4905661e-05,0.0001246481,0.50005384
4.095,1.0000041,-3.4781216e-05,0.000124242,0.50005363
4.096,1.000004,-3.4657177e-05,0.00012383698,0.50005342
4.097,1.000004,-3.4533542e-05,0.00012343302,0.50005321
4.098,1.000004,-3.441031e-05,0.00012303014,0.500053
4.099,1.000004,-3.4287481e-05,0.00012262832,0.5000528
4.1,1.0000039,-3.4165053e-05,0.00012222757,0.50005259
4.101,1.0000039,-3.4043026e-05,0.00012182789,0.50005238
4.102,1.0000039,-3.3921397e-05,0.00012142927,0.50005218
4.103,1.0000038,-3.3800167e-05,0.00012103171,0.50005197
4.104,1.0000038,-3.3679333e-05,0.00012063522,0.50005177
4.105,1.0000038,-3.3558896e-05,0.00012023979,0.50005157
4.106,1.0000037,-3.3438853e-05,0.00011984542,0.50005136
4.107,1.0000037,-3.3319205e-05,0.00011945211,0.50005116
4.108,1.0000037,-3.3199949e-05,0.00011905985,0.50005096
4.109,1.0000036,-3.3081085e-05,0.00011866865,0.50005076
4.11,1.0000036,-3.2962611e-05,0.00011827851,0.50005056
4.111,1.0000036,-3.2844527e-05,0.00011788942,0.50005037
4.112,1.0000036,-3.2726832e-05,0.00011750139,0.50005017
4.113,1.0000035,-3.2609524e-05,0.0001171144,0.50004997
4.114,1.0000035,-3.2492603e-05,0.00011672847,0.50004978
4.115,1.0000035,-3.2376067e-05,0.00011634358,0.50004958
4.116,1.0000034,-3.2259915e-05,0.00011595974,0.50004939
4.117,1.0000034,-3.2144147e-05,0.00011557695,0.50004919
4.118,1.0000034,-3.2028761e-05,0.00011519521,0.500049
4.119,1.0000034,-3.1913756e-05,0.0001148145,0.50004881
4.12,1.0000033,-3.1799132e-05,0.00011443484,0.50004862
4.121,1.0000033,-3.1684886e-05,0.00011405622,0.50004842
4.122,1.0000033,-3.1571019e-05,0.00011367864,0.50004823
4.123,1.0000033,-3.1457529e-05,0.0001133021,0.50004805
4.124,1.0000032,-3.1344414e-05,0.0001129266,0.50004786
4.125,1.0000032,-3.1231675e-05,0.00011255213,0.50004767
4.126,1.0000032,-3.111931e-05,0.00011217869,0.50004748
4.127,1.0000032,-3.1007317e-05,0.00011180629,0.5000473
4.128,1.0000031,-3.0895697e-05,0.00011143492,0.50004711
4.129,1.0000031,-3.0784447e-05,0.00011106457,0.50004692
4.13,1.0000031,-3.0673567e-05,0.00011069526,0.50004674
4.131,1.0000031,-3.0563056e-05,0.00011032697,0.50004656
4.132,1.000003,-3.0452913e-05,0.00010995971,0.50004637
4.133,1.000003,-3.0343137e-05,0.00010959348,0.50004619
4.134,1.000003,-3.0233726e-05,0.00010922826,0.50004601
4.135,1.000003,-3.012468e-05,0.00010886407,0.50004583
4.136,1.0000029,-3.0015997e-05,0.00010850089,0.50004565
4.137,1.0000029,-2.9907678e-05,0.00010813874,0.50004547
4.138,1.0000029,-2.9799719e-05,0.0001077776,0.50004529
4.139,1.0000029,-2.9692122e-05,0.00010741747,0.50004511
4.14,1.0000028,-2.9584884e-05,0.00010705836,0.50004494
4.141,1.0000028,-2.9478005e-05,0.00010670026,0.50004476
4.142,1.0000028,-2.9371483e-05,0.00010634317,0.50004458
4.143,1.0000028,-2.9265318e-05,0.00010598709,0.50004441
4.144,1.0000028,-2.9159509e-05,0.00010563202,0.50004423
4.145,1.0000027,-2.9054054e-05,0.00010527795,0.50004406
4.146,1.0000027,-2.8948953e-05,0.00010492489,0.50004389
4.147,1.0000027,-2.8844204e-05,0.00010457283,0.50004372
4.148,1.0000027,-2.8739807e-05,0.00010422177,0.50004354
4.149,1.0000027,-2.863576e-05,0.00010387171,0.50004337
4.15,1.0000026,-2.8532063e-05,0.00010352264,0.5000432
4.151,1.0000026,-2.8428714e-05,0.00010317458,0.50004303
4.152,1.0000026,-2.8325713e-05,0.0001028275,0.50004286
4.153,1.0000026,-2.8223059e-05,0.00010248142,0.50004269
4.154,1.0000025,-2.812075e-05,0.00010213633,0.50004253
4.155,1.0000025,-2.8018786e-05,0.00010179224,0.50004236
4.156,1.0000025,-2.7917165e-05,0.00010144912,0.50004219
4.157,1.0000025,-2.7815887e-05,0.000101107,0.50004203
4.158,1.0000025,-2.7714951e-05,0.00010076586,0.50004186
4.159,1.0000024,-2.7614355e-05,0.0001004257,0.5000417
4.16,1.0000024,-2.7514099e-05,0.00010008653,0.50004153
4.161,1.0000024,-2.7414182e-05,9.9748329e-05,0.50004137
4.162,1.0000024,-2.7314602e-05,9.941111e-05,0.50004121
4.163,1.0000024,-2.7215359e-05,9.9074867e-05,0.50004104
4.164,1.0000023,-2.7116452e-05,9.8739599e-05,0.50004088
4.165,1.0000023,-2.701788e-05,9.8405303e-05,0.50004072
4.166,1.0000023,-2.6919641e-05,9.8071978e-05,0.50004056
4.167,1.0000023,-2.6821736e-05,9.7739622e-05,0.5000404
4.168,1.0000023,-2.6724162e-05,9.7408234e-05,0.50004024
4.169,1.0000023,-2.6626919e-05,9.7077811e-05,0.50004008
4.17,1.0000022,-2.6530006e-05,9.6748353e-05,0.50003993
4.171,1.0000022,-2.6433422e-05,9.6419857e-05,0.50003977
4.172,1.0000022,-2.6337166e-05,9.6092322e-05,0.50003961
4.173,1.0000022,-2.6241237e-05,9.5765746e-05,0.50003946
4.174,1.0000022,-2.6145634e-05,9.5440127e-05,0.5000393
4.175,1.0000021,-2.6050356e-05,9.5115463e-05,0.50003915
4.176,1.0000021,-2.5955403e-05,9.4791753e-05,0.50003899
4.177,1.0000021,-2.5860772e-05,9.4468994e-05,0.50003884
4.178,1.0000021,-2.5766464e-05,9.4147186e-05,0.50003869
4.179,1.0000021,-2.5672478e-05,9.3826325e-05,0.50003853
4.18,1.0000021,-2.5578811e-05,9.3506412e-05,0.50003838
4.181,1.000002,-2.5485465e-05,9.3187443e-05,0.50003823
4.182,1.000002,-2.5392436e-05,9.2869416e-05,0.50003808
4.183,1.000002,-2.5299725e-05,9.2552331e-05,0.50003793
4.184,1.000002,-2.5207331e-05,9.2236185e-05,0.50003778
4.185,1.000002,-2.5115253e-05,9.1920977e-05,0.50003763
4.186,1.000002,-2.5023489e-05,9.1606704e-05,0.50003748
4.187,1.000002,-2.4932039e-05,9.1293365e-05,0.50003734
4.188,1.0000019,-2.4840902e-05,9.0980958e-05,0.50003719
4.189,1.0000019,-2.4750077e-05,9.0669482e-05,0.50003704
4.19,1.0000019,-2.4659563e-05,9.0358934e-05,0.5000369
4.191,1.0000019,-2.4569359e-05,9.0049312e-05,0.50003675
4.192,1.0000019,-2.4479464e-05,8.9740616e-05,0.50003661
4.193,1.0000019,-2.4389877e-05,8.9432842e-05,0.50003646
4.194,1.0000018,-2.4300598e-05,8.912599e-05,0.50003632
4.195,1.0000018,-2.4211625e-05,8.8820057e-05,0.50003618
4.196,1.0000018,-2.4122957e-05,8.8515041e-05,0.50003603
4.197,1.0000018,-2.4034594e-05,8.821094e-05,0.50003589
4.198,1.0000018,-2.3946535e-05,8.7907754e-05,0.50003575
4.199,1.0000018,-2.3858779e-05,8.7605479e-05,0.50003561
4.2,1.0000018,-2.3771324e-05,8.7304114e-05,0.50003547
4.201,1.0000017,-2.368417e-05,8.7003657e-05,0.50003533
4.202,1.0000017,-2.3597316e-05,8.6704106e-05,0.50003519
4.203,1.0000017,-2.3510762e-05,8.6405459e-05,0.50003505
4.204,1.0000017,-2.3424505e-05,8.6107715e-05,0.50003491
4.205,1.0000017,-2.3338546e-05,8.5810872e-05,0.50003477
4.206,1.0000017,-2.3252883e-05,8.5514927e-05,0.50003464
4.207,1.0000017,-2.3167516e-05,8.521988e-05,0.5000345
4.208,1.0000017,-2.3082443e-05,8.4925727e-05,0.50003436
4.209,1.0000016,-2.2997664e-05,8.4632468e-05,0.50003423
4.21,1.0000016,-2.2913178e-05,8.43401e-05,0.50003409
4.211,1.0000016,-2.2828983e-05,8.4048622e-05,0.50003396
4.212,1.0000016,-2.274508e-05,8.3758031e-05,0.50003383
4.213,1.0000016,-2.2661467e-05,8.3468325e-05,0.50003369
4.214,1.0000016,-2.2578143e-05,8.3179503e-05,0.50003356
4.215,1.0000016,-2.2495108e-05,8.2891563e-05,0.50003343
4.216,1.0000016,-2.241236e-05,8.2604503e-05,0.50003329
4.217,1.0000015,-2.2329898e-05,8.2318321e-05,0.50003316
4.218,1.0000015,-2.2247723e-05,8.2033016e-05,0.50003303
4.219,1.0000015,-2.2165832e-05,8.1748584e-05,0.5000329
4.22,1.0000015,-2.2084225e-05,8.1465025e-05,0.50003277
4.221,1.0000015,-2.2002902e-05,8.1182336e-05,0.50003264
4.222,1.0000015,-2.192186e-05,8.0900516e-05,0.50003251
4.223,1.0000015,-2.1841101e-05,8.0619562e-05,0.50003239
4.224,1.0000015,-2.1760621e-05,8.0339473e-05,0.50003226
4.225,1.0000014,-2.1680421e-05,8.0060247e-05,0.50003213
4.226,1.0000014,-2.16005e-05,7.9781881e-05,0.500032
4.227,1.0000014,-2.1520857e-05,7.9504375e-05,0.50003188
4.228,1.0000014,-2.1441491e-05,7.9227725e-05,0.50003175
4.229,1.0000014,-2.1362401e-05,7.8951931e-05,0.50003163
4.23,1.0000014,-2.1283587e-05,7.867699e-05,0.5000315
4.231,1.0000014,-2.1205047e-05,7.8402901e-05,0.50003138
4.232,1.0000014,-2.1126781e-05,7.8129661e-05,0.50003125
4.233,1.0000013,-2.1048788e-05,7.7857268e-05,0.50003113
4.234,1.0000013,-2.0971066e-05,7.7585721e-05,0.50003101
4.235,1.0000013,-2.0893616e-05,7.7315017e-05,0.50003088
4.236,1.0000013,-2.0816436e-05,7.7045155e-05,0.50003076
4.237,1.0000013,-2.0739525e-05,7.6776133e-05,0.50003064
4.238,1.0000013,-2.0662883e-05,7.6507949e-05,0.50003052
4.239,1.0000013,-2.0586509e-05,7.62406e-05,0.5000304
4.24,1.0000013,-2.0510402e-05,7.5974086e-05,0.50003028
4.241,1.0000013,-2.0434561e-05,7.5708404e-05,0.50003016
4.242,1.0000013,-2.0358985e-05,7.5443552e-05,0.50003004
4.243,1.0000012,-2.0283673e-05,7.5179528e-05,0.50002992
4.244,1.0000012,-2.0208625e-05,7.491633e-05,0.5000298
4.245,1.0000012,-2.013384e-05,7.4653956e-05,0.50002969
4.246,1.0000012,-2.0059317e-05,7.4392405e-05,0.50002957
4.247,1.0000012,-1.9985055e-05,7.4131674e-05,0.50002945
4.248,1.0000012,-1.9911054e-05,7.3871762e-05,0.50002934
4.249,1.0000012,-1.9837311e-05,7.3612667e-05,0.50002922
4.25,1.0000012,-1.9763828e-05,7.3354386e-05,0.5000291
4.251,1.0000012,-1.9690602e-05,7.3096918e-05,0.50002899
4.252,1.0000012,-1.9617634e-05,7.2840261e-05,0.50002887
4.253,1.0000011,-1.9544922e-05,7.2584413e-05,0.50002876
4.254,1.0000011,-1.9472465e-05,7.2329372e-05,0.50002865
4.255,1.0000011,-1.9400263e-05,7.2075136e-05,0.50002853
4.256,1.0000011,-1.9328314e-05,7.1821702e-05,0.50002842
4.257,1.0000011,-1.9256619e-05,7.1569071e-05,0.50002831
4.258,1.0000011,-1.9185176e-05,7.1317238e-05,0.5000282
4.259,1.0000011,-1.9113984e-05,7.1066203e-05,0.50002809
4.26,1.0000011,-1.9043043e-05,7.0815963e-05,0.50002797
4.261,1.0000011,-1.8972352e-05,7.0566517e-05,0.50002786
4.262,1.0000011,-1.890191e-05,7.0317862e-05,0.50002775
4.263,1.0000011,-1.8831716e-05,7.0069997e-05,0.50002764
4.264,1.0000011,-1.876177e-05,6.9822919e-05,0.50002753
4.265,1.000001,-1.869207e-05,6.9576628e-05,0.50002743
4.266,1.000001,-1.8622616e-05,6.933112e-05,0.50002732
4.267,1.000001,-1.8553407e-05,6.9086394e-05,0.50002721
4.268,1.000001,-1.8484443e-05,6.8842449e-05,0.5000271
4.269,1.000001,-1.8415722e-05,6.8599281e-05,0.50002699
4.27,1.000001,-1.8347244e-05,6.835689e-05,0.50002689
4.271,1.000001,-1.8279008e-05,6.8115272e-05,0.50002678
4.272,1.000001,-1.8211013e-05,6.7874427e-05,0.50002668
4.273,1.000001,-1.8143259e-05,6.7634353e-05,0.50002657
4.274,1.000001,-1.8075745e-05,6.7395047e-05,0.50002646
4.275,1.000001,-1.8008469e-05,6.7156507e-05,0.50002636
4.276,1.000001,-1.7941431e-05,6.6918732e-05,0.50002626
4.277,1.000001,-1.7874631e-05,6.668172e-05,0.50002615
4.278,1.0000009,-1.7808068e-05,6.6445469e-05,0.50002605
4.279,1.0000009,-1.774174e-05,6.6209977e-05,0.50002595
4.28,1.0000009,-1.7675647e-05,6.5975241e-05,0.50002584
4.281,1.0000009,-1.7609789e-05,6.5741261e-05,0.50002574
4.282,1.0000009,-1.7544165e-05,6.5508034e-05,0.50002564
4.283,1.0000009,-1.7478773e-05,6.5275558e-05,0.50002554
4.284,1.0000009,-1.7413613e-05,6.5043831e-05,0.50002544
4.285,1.0000009,-1.7348685e-05,6.4812851e-05,0.50002534
4.286,1.0000009,-1.7283987e-05,6.4582617e-05,0.50002524
4.287,1.0000009,-1.7219519e-05,6.4353127e-05,0.50002514
4.288,1.0000009,-1.7155281e-05,6.4124378e-05,0.50002504
4.289,1.0000009,-1.709127e-05,6.3896369e-05,0.50002494
4.29,1.0000009,-1.7027488e-05,6.3669098e-05,0.50002484
4.291,1.0000008,-1.6963932e-05,6.3442563e-05,0.50002474
4.292,1.0000008,-1.6900602e-05,6.3216763e-05,0.50002464
4.293,1.0000008,-1.6837498e-05,6.2991694e-05,0.50002454
4.294,1.0000008,-1.6774619e-05,6.2767356e-05,0.50002445
4.295,1.0000008,-1.6711963e-05,6.2543746e-05,0.50002435
4.296,1.0000008,-1.6649531e-05,6.2320863e-05,0.50002425
4.297,1.0000008,-1.6587321e-05,6.2098704e-05,0.50002416
4.298,1.0000008,-1.6525333e-05,6.1877268e-05,0.50002406
4.299,1.0000008,-1.6463567e-05,6.1656552e-05,0.50002397
4.3,1.0000008,-1.640202e-05,6.1436556e-05,0.50002387
4.301,1.0000008,-1.6340693e-05,6.1217276e-05,0.50002378
4.302,1.0000008,-1.6279585e-05,6.0998711e-05,0.50002368
4.303,1.0000008,-1.6218696e-05,6.078086e-05,0.50002359
4.304,1.0000008,-1.6158023e-05,6.056372e-05,0.5000235
4.305,1.0000008,-1.6097568e-05,6.034729e-05,0.5000234
4.306,1.0000008,-1.6037328e-05,6.0131567e-05,0.50002331
4.307,1.0000007,-1.5977304e-05,5.991655e-05,0.50002322
4.308,1.0000007,-1.5917495e-05,5.9702237e-05,0.50002313
4.309,1.0000007,-1.58579e-05,5.9488625e-05,0.50002303
4.31,1.0000007,-1.5798518e-05,5.9275715e-05,0.50002294
4.311,1.0000007,-1.5739348e-05,5.9063502e-05,0.50002285
4.312,1.0000007,-1.568039e-05,5.8851986e-05,0.50002276
4.313,1.0000007,-1.5621644e-05,5.8641165e-05,0.50002267
4.314,1.0000007,-1.5563108e-05,5.8431036e-05,0.50002258
4.315,1.0000007,-1.5504782e-05,5.8221598e-05,0.50002249
4.316,1.0000007,-1.5446664e-05,5.8012849e-05,0.5000224
4.317,1.0000007,-1.5388756e-05,5.7804788e-05,0.50002231
4.318,1.0000007,-1.5331055e-05,5.7597411e-05,0.50002223
4.319,1.0000007,-1.5273561e-05,5.7390719e-05,0.50002214
4.32,1.0000007,-1.5216273e-05,5.7184707e-05,0.50002205
4.321,1.0000007,-1.5159191e-05,5.6979376e-05,0.50002196
4.322,1.0000007,-1.5102314e-05,5.6774722e-05,0.50002188
4.323,1.0000007,-1.5045641e-05,5.6570744e-05,0.50002179
4.324,1.0000007,-1.4989172e-05,5.6367441e-05,0.5000217
4.325,1.0000006,-1.4932906e-05,5.616481e-05,0.50002162
4.326,1.0000006,-1.4876842e-05,5.5962849e-05,0.50002153
4.327,1.0000006,-1.482098e-05,5.5761558e-05,0.50002145
4.328,1.0000006,-1.4765319e-05,5.5560932e-05,0.50002136
4.329,1.0000006,-1.4709858e-05,5.5360972e-05,0.50002128
